numeroCamara,numeroSenado,tituloCorto,tipo,autores,estado,comision,origen,cuatrenio,legislatura,url,tituloLargo,objeto
064/2022C,,"MODIFICACIÓN CNT","Ley Ordinaria","[""H.R.Armando Antonio Zabaraín de Arce""]","Trámite en Comisión","Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/modificacion-cnt,"Por medio del cual se modifica el capítulo V de la ley 769 de 2002 - Por la cual se expide el Código Nacional de Tránsito Terrestre y se dictan otras disposiciones - y se dictan otras disposiciones","La presente ley tiene por objeto establecer el proceso de impugnación de comparendo impuesto por autoridad de tránsito a través de la armonización de las disposiciones contenidas en el capítulo V de la ley 769 de 2002 - Por la cual se expide el Código Nacional de Tránsito Terrestre y se dictan otras disposiciones - con el capítulo VI de la ley 1437 de 2011 - Código de Procedimiento Administrativo y de lo Contencioso Administrativo – en cuanto al proceso en sí y los recursos que proceden, con el fin de proteger el derecho al debido proceso de los conductores."
063/2022C,,"GESTANTES Y MATERNIDAD","Ley Ordinaria","[""H.R.Armando Antonio Zabaraín de Arce""]","Trámite a Senado","Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/gestantes-y-maternidad,"Por medio del cual se garantiza la protección de los derechos de las mujeres gestantes, madres en periodo de lactancia y padres en licencia de paternidad en las Instituciones Educativas del país","La presente ley tiene por objeto garantizar la protección de los derechos de las mujeres gestantes, las madres en periodo de lactancia y padres en licencia de paternidad en las Instituciones Educativas del país, con el fin de que no se vean afectados sus derechos fundamentales y puedan seguir desarrollando sus actividades académicas sin poner en riesgo su vida, la del menor o feto en gestación."
062/2022C,,BILINGUISMO,"Ley Ordinaria","[""H.R.Armando Antonio Zabaraín de Arce""]","Trámite en Plenaria","Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/bilinguismo-0,"Por medio del cual se crea la Política Pública Nacional en Bilingüismo (PPNB) y se dictan otras disposiciones","La presente ley tiene por objeto crear la política pública nacional de bilingüismo (PPNB) a través de la configuración del marco institucional y normativo necesario para su materialización, la modificación de las normas existentes en materia educativa que versen sobre la materia, y la creación de criterios homogéneos para todos los programas de educación superior en términos de formación para la enseñanza y el aprendizaje de una segunda lengua."
061/2022C,,"IMPUESTOS OPERACIONES DE CAMBIO HIDROCARBUROS","Ley Ordinaria","[""H.S.Edwing Fabián Díaz Plata""]",Archivado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/impuestos-operaciones-de-cambio-hidrocarburos,"POR MEDIO DE LA CUAL SE ORDENA LA CREACIÓN DEL IMPUESTO SOBRE OPERACIONES DE CAMBIO POR INGRESO O EGRESO DE DIVISAS PRODUCTO DEL SECTOR HIDROCARBUROS PARA EDUCACIÓN SUPERIOR","El presente proyecto de ley tiene por objeto la creación de un impuesto al cambio ingreso o egreso de divisas generadas en el sector de hidrocarburos, produciendo consigo un beneficio presupuestal adicional para los institutos de educación superior destinado a programas de ciencia, tecnología e innovación."
060/2022C,,"MUJERES EN INFRAESTRUCTURA","Ley Ordinaria","[""H.S.Juan Carlos Garcés Rojas"",""H.S.John Moises Besaile Fayad"",""H.S.Berner león Zambrano Erazo"",""H.S.Julio Elías Chagui Flórez"",""H.S.Antonio José Correa Jiménez"",""H.S.Juan Felipe Lemos Uribe"",""H.R.Ana Paola García Soto"",""H.R.José Eliécer Salazar López"",""H.R.Astrid Sánchez Montes De Oca"",""H.R.Milene Jarava Díaz"",""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.Víctor Manuel Salcedo Guerrero"",""H.R.Saray Elena Robayo Bechara"",""H.R.Alexander Guarín Silva"",""H.R.Ana Rogelia Monsalve Álvarez"",""H.R.Teresa De Jesús Enríquez Rosero"",""H.R.Diego Fernando Caicedo Navas"",""H.R.Jorge Alberto Cerchiaro Figueroa""]","Trámite a Senado","Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/mujeres-en-infraestructura,"Por medio de la cual se dictan disposiciones para la reducción de las desigualdades de género en el sector de la infraestructura civil y la construcción en Colombia a través de la estrategia más mujeres construyendo","La presente ley tiene como objeto establecer medidas para la reducción de las desigualdades de género existentes en el sector de la infraestructura y construcción en Colombia, a través de una mayor participación de la fuerza laboral femenina, promoviendo formación y cambios en las políticas de contratación del sector, apuntando a la incorporación de las mujeres a través de la estrategia “más mujeres construyendo"
059/2022C,,"CUIDADORES DISCAPACIDAD","Ley Ordinaria","[""H.S.Juan Carlos Garcés Rojas"",""H.S.José Alfredo Gnecco Zuleta"",""H.S.Norma Hurtado Sánchez"",""H.S.Alfredo Rafael Deluque Zuleta"",""H.S.John Moises Besaile Fayad"",""H.S.Berner león Zambrano Erazo"",""H.S.Antonio José Correa Jiménez"",""H.S.Juan Felipe Lemos Uribe"",""H.R.Ana Paola García Soto"",""H.R.Wilmer Ramiro Carrillo Mendoza"",""H.R.Saray Elena Robayo Bechara"",""H.R.José Eliécer Salazar López"",""H.R.Astrid Sánchez Montes De Oca"",""H.R.Milene Jarava Díaz"",""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.Víctor Manuel Salcedo Guerrero"",""H.R.Alexander Guarín Silva"",""H.R.Ana Rogelia Monsalve Álvarez"",""H.R.Teresa De Jesús Enríquez Rosero"",""H.R.Diego Fernando Caicedo Navas""]",Archivado,"Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/cuidadores-discapacidad,"Por medio de la cual se establecen medidas para dignificar a los cuidadores de personas con discapacidad, y se dictan otras disposiciones","La presente ley tiene como objeto dignificar el rol de los cuidadores de personas con discapacidad, permitiendo su acceso a programas de emprendimiento, vivienda, al sistema de salud, a espacios de participación y de planificación de los entes territoriales así como el uso de nuevas tecnologías."
058/2022C,,"ESTAMPILLA PRO-HOSPITALES LA GUAJIRA","Ley Ordinaria","[""H.S.Alfredo Rafael Deluque Zuleta"",""H.R.Jorge Alberto Cerchiaro Figueroa""]","Trámite a Senado","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/estampilla-pro-hospitales-la-guajira,"Por medio de la cual se crea y se autoriza la emisión de la Estampilla pro-Hospitales Públicos del Departamento de La Guajira y se dictan otras disposiciones","Objeto, monto y tarifa de la emisión. Crease y autorícese la emisión de la Estampilla Pro-Hospitales Públicos del departamento de La Guajira, hasta por la suma de trescientos mil millones de pesos ($300.000.000.000.) 

El valor de la emisión que se autoriza, será el correspondiente a pesos colombianos a la fecha que entre en vigencia la presente ley y se suspenderá una vez se alcance el tope autorizado.

La tarifa con que se graven los distintos actos"
057/2022C,,"COMISIÓN DE PAZ","Ley Orgánica","[""H.R.Karen Astrith Manrique Olarte"",""H.R.John Jairo González Agudelo"",""H.R.Diógenes Quintero Amaya"",""H.R.James Hermenegildo Mosquera Torres"",""H.R.William Ferney Aljure Martínez"",""H.R.Luis Ramiro Ricardo Buelvas"",""H.R.Orlando Castillo Advincula"",""H.R.Gerson Lisímaco Montaño Arizala"",""H.R.Jhon Fredi Valencia Caicedo"",""H.R.Jorge Rodrigo Tovar Vélez"",""H.R.Juan Carlos Vargas Soler"",""H.R.Leonor María Palencia Vega"",""H.R.Haiver Rincón Gutiérrez""]",Otro,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/comision-de-paz-2,"Por la cual se modifica y adiciona la Ley 5ª de 1992, se crea la Comisión Legal de Paz del Congreso de la República de Colombia y se dictan otras disposiciones","La presente Ley tiene por objeto crear la Comisión Legal de Paz del Congreso de la República y definir sus funciones, atribuciones y funcionamiento"
056/2022C,,"ELIMINACIÓN BARRERAS DE LA SALUD","Ley Estatutaria","[""H.S.Julián Gallo Cubillos"",""H.S.Omar de Jesús Restrepo Correa"",""H.S.Pablo Catatumbo Torres Victoria"",""H.S.Sandra Ramírez Lobo"",""H.S.Imelda Daza Cotes"",""H.R.Luis Alberto Albán Urbano"",""H.R.Carlos Alberto Carreño Marin"",""H.R.Jairo Reinaldo Cala Suárez"",""H.R.Pedro Baracutao García Ospina""]",Retirado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/eliminacion-barreras-de-la-salud,"Por medio del cual se reglamentan algunos aspectos de la Ley 1751 de 2015 con el fin de eliminar barreras para el acceso efectivo al derecho a la salud, se fortalece el mecanismo de tutela en esta materia y se dictan otras disposiciones","La presente Ley tiene por objeto reglamentar las disposiciones de la Ley Estatutaria 1751 de 2015, encaminadas a garantizar el goce efectivo del derecho a la salud, eliminar barreras administrativas y fortalecer los mecanismos de vigilancia y control. Asimismo, busca garantizar la aplicación efectiva de los elementos y principios del derecho fundamental a la salud establecidos en el artículo 6 de la Ley Estatutaria de Salud."
055/2022C,,"DÍA DE LA RESISTANCIA POPULAR","Ley Ordinaria","[""H.S.Omar de Jesús Restrepo Correa"",""H.S.Julián Gallo Cubillos"",""H.S.Pablo Catatumbo Torres Victoria"",""H.S.Sandra Ramírez Lobo"",""H.S.Imelda Daza Cotes"",""H.R.Luis Alberto Albán Urbano"",""H.R.Carlos Alberto Carreño Marin"",""H.R.Jairo Reinaldo Cala Suárez"",""H.R.Pedro Baracutao García Ospina""]",Archivado,"Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/dia-de-la-resistancia-popular,"Por medio de la cual se declara el 28 de abril como el día nacional de la resistencia popular y se dictan otras disposiciones","La presente Ley tiene por objeto establecer e institucionalizar el Día nacional de la resistencia popular"
054/2022C,,"EDUCACIÓN SUPERIOR","Ley Ordinaria","[""H.S.Omar de Jesús Restrepo Correa"",""H.S.Julián Gallo Cubillos"",""H.S.Pablo Catatumbo Torres Victoria"",""H.S.Sandra Ramírez Lobo"",""H.S.Imelda Daza Cotes"",""H.R.Luis Alberto Albán Urbano"",""H.R.Pedro Baracutao García Ospina"",""H.R.Carlos Alberto Carreño Marin""]","Trámite en Plenaria","Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/educacion-superior-1,"POR MEDIO DE LA CUAL SE MODIFICAN LOS ARTÍCULOS 86 Y 87 DE LA LEY 30 DE 1992 Y SE DICTAN OTRAS DISPOSICIONES","Modificar los artículos 86 y 87 de la ley 30 de 1992 “por el cual se organiza el servicio público de la Educación Superior” con el fin de asignar de recursos constantes, suficientes y progresivos a las Instituciones de Educación Superior Públicas, quienes cuentan con un déficit financiero de carácter estructural. Esta modificación permitirá que la asignación presupuestal permita subsanar dicho déficit, a su vez que garantizará el funcionamiento, desarrollo y cumplimiento de la misionalidad del sistema educativo superior colombiano, ampliando cupos, asegurando calidad, permanencia y la promoción de la investigación y desarrollo de la ciencia, con enfoque humanista."
053/2022C,,"RECONOCIMIENTO, PERDON Y REPARACIÓN COMUNIDADES NEGRAS, AFRO, RAIZALES Y PALENQUERAS","Ley Ordinaria","[""H.R.Karen Juliana López Salazar"",""H.R.Orlando Castillo Advincula"",""H.R.Gerson Lisímaco Montaño Arizala"",""H.R.Astrid Sánchez Montes De Oca"",""H.R.Jorge Rodrigo Tovar Vélez"",""H.R.James Hermenegildo Mosquera Torres"",""H.R.John Fredy Núñez Ramos"",""H.R.Juan Pablo Salazar Rivera"",""H.R.Diógenes Quintero Amaya"",""H.R.Ana Rogelia Monsalve Álvarez"",""H.R.Leonor María Palencia Vega"",""H.R.Elizabeth Jay-Pang Díaz"",""H.R.John Jairo González Agudelo"",""Defensor del Pueblo - Carlos Camargo Assis""]",Retirado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/reconocimiento-perdon-y-reparacion-comunidades-negras-afro-raizales-y-palenqueras,"Por el cual se adoptan medidas efectivas de reconocimiento, perdón y reparación histórica en favor de las comunidades negras, afrocolombianas, raizales y palenqueras","La presente Ley tiene por finalidad la adopción de medidas de acción afirmativa para garantizar la igualdad de oportunidades, avanzar en el reconocimiento, perdón y reparación histórica en favor de las comunidades negras, afrocolombianas, raizales y palenqueras y combatir el racismo y la discriminación racial que afecta a estas comunidades."
052/2022C,,WEBCAM,"Ley Ordinaria","[""H.S.Jorge Enrique Benedetti Martelo"",""H.S.Didier Lobo Chinchilla"",""H.R.Modesto Enrique Aguilera Vides"",""H.R.Jairo Humberto Cristo Correa"",""H.R.Bayardo Gilberto Betancourt Pérez"",""H.R.Mauricio Parodi Díaz""]",Archivado,"Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/webcam-0,"Por la cual se regula el contrato de los modelos que desarrollan su labor por plataformas del sistema webcam y se dictan otras disposiciones","La presente ley tiene por objeto regular las condiciones laborales de los modelos webcam en el territorio nacional, estableciendo condiciones dignas en su vinculación, conforme a las normas laborales."
051/2022C,,"ALIMENTACIÓN","Acto Legislativo","[""H.S.Antonio Luis Zabaraín Guevara"",""H.S.Arturo Char Chaljub"",""H.S.Ana Maria Castañeda Gómez"",""H.S.Didier Lobo Chinchilla"",""H.S.Jorge Enrique Benedetti Martelo"",""H.R.Modesto Enrique Aguilera Vides"",""H.R.Javier Alexander Sánchez Reyes"",""H.R.Jorge Méndez Hernández"",""H.R.Jaime Rodríguez Contreras"",""H.R.Betsy Judith Pérez Arango"",""H.R.Jairo Humberto Cristo Correa"",""H.R.Bayardo Gilberto Betancourt Pérez"",""H.R.Mauricio Parodi Díaz"",""H.R.Carlos Mario Farelo Daza""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/alimentacion-1,"Por medio del cual se modifica el artículo 65 de la Constitución Política de Colombia","El Proyecto de Acto Legislativo tiene como objetivo modificar el artículo 65 de la Constitución Política de Colombia para elevar a rango constitucional el derecho a una alimentación saludable, adecuada y a la seguridad alimentaria y nutricional con el fin de erradicar la desnutrición crónica en el país. Así mismo, contempla la posibilidad de crear bancos de alimentos en los distintos niveles de gobierno dándoles herramientas que contribuyan al funcionamiento de los mismos. En resumen, se crea un mandato específico para que el Estado garantice estos derechos"
050/2022C,329/2023S,FEMINICIDIO,"Ley Ordinaria","[""H.S.Jorge Enrique Benedetti Martelo"",""H.S.Ana Maria Castañeda Gómez"",""H.S.Edgar Díaz Contreras"",""H.S.Carlos Mario Farelo Daza"",""H.S.Didier Lobo Chinchilla"",""H.S.Antonio Luis Zabaraín Guevara"",""H.R.Nestor Leonardo Rico Rico"",""H.R.Modesto Enrique Aguilera Vides"",""H.R.Bayardo Gilberto Betancourt Pérez"",""H.R.Jairo Humberto Cristo Correa"",""H.R.Jaime Rodríguez Contreras""]","Trámite conciliación","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/feminicidio-2,"Por medio del cual se eliminan beneficios y subrogados penales para quienes sean condenados o estén cumpliendo detención preventiva por el delito de feminicidio","Con el presente proyecto de ley se busca la exclusión de los beneficios judiciales y subrogados penales previstos en la Ley, a aquellas personas que sean condenadas o cobijadas con medida de aseguramiento por el delito de feminicidio, incluso en su modalidad tentada; con el fin de fortalecer la lucha en contra de la violencia contra mujeres en Colombia."
049/2022C,,"EMPRESARIOS DEL CAMPO AGRO","Ley Ordinaria","[""H.R.Juana Carolina Londoño Jaramillo""]","Trámite en Plenaria","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/empresarios-del-campo-agro,"POR MEDIO DEL CUAL I) SE CREA EL PROGRAMA “EMPRESARIO DEL CAMPO” II) SE PROTEGE A LOS ARRENDATARIOS DE PREDIOS EN EL MARCO DEL PROGRAMA Y IIII) SE CREA UN INCENTIVO TRIBUTARIO.","Propiciar condiciones que conlleven a la vinculación efectiva de los pequeños productores de la Agricultura campesina, familiar y comunitaria (en adelante ACFC), a procesos productivos competitivos, que generen beneficios en términos de generación de ingresos, inclusión productiva y comercial, garantía de la seguridad alimentaria nacional, e impacto en la productividad y competitividad del sector agropecuario del país."
048/2022C,,"CONTRATO CON EMPRENDEDORES","Ley Ordinaria","[""H.R.Juana Carolina Londoño Jaramillo""]","Trámite en Comisión","Comisión Cuarta o Presupuesto","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/contrato-con-emprendedores,"POR MEDIO DEL CUAL SE MODIFICA LA LEY 1150 DE 2007 PARA GARANTIZAR EL PRIMER CONTRATO CON EL ESTADO A LOS EMPRENDEDORES ESTABLECIDOS",""
047/2022C,,"TOLIMA EN EL ZESE","Ley Ordinaria","[""H.S.Miguel Angel Barreto Castillo""]","Trámite en Plenaria","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/tolima-en-el-zese,"Por medio del cual se incluye al departamento del Tolima en el régimen de tributación especial de la Zona Económica y Social Especial (ZESE) y se dictan otras disposiciones","La presente ley tiene por objeto la inclusión del departamento del TOLIMA en el régimen especial de tributación de la Zona Económica y Social Especial (ZESE), así como promover su desarrollo económico y dinamizar el aparato productivo de su territorio, con el fin de disminuir la informalidad, el deterioro de las condiciones de vida y pobreza, y generar nuevas oportunidades de empleo e inserción laboral."
046/2022C,,"AMPLIACIÓN PERIODO DE VACACIONES","Ley Ordinaria","[""H.S.Omar de Jesús Restrepo Correa"",""H.S.Griselda Lobo Silva"",""H.S.Julián Gallo Cubillos"",""H.S.Imelda Daza Cotes"",""H.S.Pablo Catatumbo Torres Victoria"",""H.R.Carlos Alberto Carreño Marin"",""H.R.Jairo Reinaldo Cala Suárez"",""H.R.Luis Alberto Albán Urbano"",""H.R.Pedro Baracutao García Ospina""]",Archivado,"Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/ampliacion-periodo-de-vacaciones,"Por medio de la cual se incrementa el número de días de vacaciones para las y los trabajadores colombianos en observancia a las recomendaciones de la Organización Internacional del Trabajo y se dictan otras disposiciones","Esta ley tiene como finalidad incrementar la duración del periodo de vacaciones para las y los trabajadores en atención a los convenios de la Organización Internacional del Trabajo y al promedio de países que hacen parte de la Organización para la Cooperación y el Desarrollo Económico."
045/2022C,,"DIGNIFICACIÓN TRATO DE PUEBLOS INDIGENAS","Ley Ordinaria","[""H.S.Julián Gallo Cubillos"",""H.S.Griselda Lobo Silva"",""H.S.Imelda Daza Cotes"",""H.S.Pablo Catatumbo Torres Victoria"",""H.S.Omar de Jesús Restrepo Correa"",""H.R.Carlos Alberto Carreño Marin"",""H.R.Luis Alberto Albán Urbano"",""H.R.Jairo Reinaldo Cala Suárez"",""H.R.Pedro Baracutao García Ospina""]","Trámite en Plenaria","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/dignificacion-trato-de-pueblos-indigenas,"Por el cual se modifica el título de la Ley 89 de 1890 y se dictan otras disposiciones","La presente ley tiene por objeto dignificar la forma en que trata a los Pueblos Indígenas Originarios el sistema jurídico colombiano, El proyecto busca
modificar la palabra SALVAJE, esta debe desaparecer totalmente del ordenamiento jurídico, específicamente del título, ya que esta forma jurídica va en contravía del principio fundamental de la dignidad humana y otras disposiciones."
044/2022C,,"TASA DE RENTA COMERCIALIZADORES DE RECICLAJE","Ley Ordinaria","[""H.S.Julián Gallo Cubillos"",""H.S.Sandra Ramírez Lobo"",""H.S.Imelda Daza Cotes"",""H.S.Pablo Catatumbo Torres Victoria"",""H.S.Omar de Jesús Restrepo Correa"",""H.R.Carlos Alberto Carreño Marin"",""H.R.Luis Alberto Albán Urbano"",""H.R.Jairo Reinaldo Cala Suárez"",""H.R.Pedro Baracutao García Ospina""]",Retirado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/tasa-de-renta-comercializadores-de-reciclaje,"Por el cual se establece una disminución en la tasa de renta para los comercializadores de Reciclaje","La presente ley tiene por objeto reducir la tarifa de renta obtenida por las empresas comercializadoras de reciclaje del orden Departamental, Municipal y Distrital, otorgando un beneficio tributario para el sector dada su contribución al cuidado del medio ambiente y favorecer a la formalidad dentro del mismo."
043/2022C,335/2023S,"ASENTAMIENTOS HUMANOS","Ley Ordinaria","[""Jairo Reinaldo Cala Suárez"",""Luis Alberto Albán Urbano"",""Carlos Alberto Carreño Marin"",""Pedro Baracutao García OspinaJulián Gallo Cubillos"",""Imelda Daza Cotes"",""Griselda Lobo Silva"",""Pablo Catatumbo Torres Victoria"",""Omar de Jesús Restrepo Correa""]",Archivado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/asentamientos-humanos,"Por medio del cual se crean lineamientos para el acompañamiento institucional a las comunidades que habitan asentamientos humanos ilegales","La presente Ley tiene como objeto crear lineamientos para el acompañamiento institucional a las comunidades que habitan asentamientos humanos ilegales con el fin de contribuir en el mejoramiento de sus condiciones de vida a través de acciones que promuevan su integración al entorno urbano en el marco de los procesos de legalización."
042/2022C,,"TRATO PENAL DIFERENCIADO A LAS MUJERES","Ley Ordinaria","[""H.S.Julián Gallo Cubillos"",""H.S.Imelda Daza Cotes"",""H.S.Pablo Catatumbo Torres Victoria"",""H.S.Griselda Lobo Silva"",""H.S.Omar de Jesús Restrepo Correa"",""H.R.Jairo Reinaldo Cala Suárez"",""H.R.Luis Alberto Albán Urbano"",""H.R.Carlos Alberto Carreño Marin"",""H.R.Pedro Baracutao García Ospina""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/trato-penal-diferenciado-a-las-mujeres,"Por medio del cual se otorga la libertad a mujeres en detención preventiva relacionadas con delitos de drogas y se establecen otras disposiciones","Conceder la libertad a mujeres gestantes, lactantes, cuidadoras y proveedoras de personas a su cargo, que se encuentren en detención preventiva imputadas por los delitos establecidos en los artículos 375 y 376 del Código Penal Ley 599 de 2000 y establecer acciones afirmativas en política criminal y penitenciaria sin perjuicio de lo establecido en la Ley 750 de 2002, en el numeral 5 del artículo 314 de la Ley 906 de 2004 y demás normas concordantes que le sean aplicables."
041/2022C,,"PARTICIPACION NARP E INDIGENA","Ley Ordinaria","[""H.R.Ana Rogelia Monsalve Álvarez""]","Trámite a Senado","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/participacion-narp-e-indigena,"POR MEDIO DE LA CUAL SE ESTABLECEN MECANISMOS PARA UNA EFECTIVA PARTICIPACIÓN LABORAL DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALENQUERAS NARP E INDÍGENAS, EN LOS NIVELES DECISORIOS DE LAS DIFERENTES RAMAS Y ÓRGANOS DEL PODER PÚBLICO, SE MODIFICA LA LEY 581 DE 2000 Y SE DICTAN OTRAS DISPOSICIONES","La presente Ley tiene como objeto establecer los mecanismos e instrumentos para que las autoridades, en cumplimiento de los mandatos constitucionales y legales, otorguen y garanticen a las comunidades Negras, Afrocolombianas, Raizales y Palenqueras NARP e Indígenas, la debida y efectiva participación en los distintos niveles de las ramas y órganos del poder público. Así mismo, garantizar una participación mínima de mujeres étnicas dentro de lo establecido en la Ley 581 de 2000, Ley de cuotas"
040/2022C,,GRUAS,"Ley Ordinaria","[""H.R.Juan Carlos Wills Ospina""]","Trámite en Comisión","Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/gruas,"Por el cual se prohibe el uso de gruas en la inmovilización de vehiculos por las autoridades de tránsito","El presente Proyecto de Ley tiene por objeto prohibir el uso de grúas o cualquier vehículo destinado para tal fin para retirar los vehículos que se encuentren mal estacionados en vía pública y reducir los costos que debe pagar el ciudadano cuando el vehículo es remolcado a patios por la autoridad competente. Ponderando así el costo del mismo entre los vehículos remolcados de manera simultánea por una misma grúa."
039/2022C,,"MASCOTAS CENTROS COMERCIALES","Ley Ordinaria","[""H.R.Juan Carlos Wills Ospina""]","Trámite en Plenaria","Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/mascotas-centros-comerciales,"Por el cual se promueven los espacios para los animales de compañía en los establecimientos abiertos al público","El presente Proyecto de Ley tiene por objeto incentivar los espacios para animales de compañía en los establecimientos abiertos al público adecuándose a las necesidades actuales de la ciudadanía dentro del concepto de familias multiespecie."
038/2022C,,"SITUACIÓN MILITAR","Ley Ordinaria","[""H.R.Juan Carlos Wills Ospina""]","Trámite a Senado","Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/situacion-militar-1,"Por medio del cual se modifica el artículo 42 de la Ley 1861 del 2017 y se elimina el requisito de definir la situación militar como requisito para acceder al campo laboral","La presente Ley tiene por objeto promover la vinculación laboral eliminando barreras que dificulten su acceso."
037/2022C,,"SANCIONATORIO DISCAPACIDAD","Ley Estatutaria","[""H.R.Juan Carlos Wills Ospina""]",Retirado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/sancionatorio-discapacidad-0,"Por medio del cual se adiciona el marco sancionatorio a la Ley de Discapacidad","El presente proyecto de ley tiene como objeto garantizar el cumplimiento de la ley 1618 del 2013 para el goce efectivo de los Derechos de las Personas con Discapacidad."
036/2022C,,"ANIMAL PENAL","Ley Ordinaria","[""H.R.Juan Carlos Wills Ospina""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/animal-penal,"Por el cual se modifica el Código Penal y se protege la integridad de los animales domesticos","El presente proyecto de ley tiene por objeto adicionar al Código Penal artículo nuevo con el fin de sancionar en materia penal el secuestro de animales domésticos y de compañía."
035/2022C,,"ENCARGO FIDUCIARIO VÍCTIMAS","Ley Ordinaria","[""H.R.Juan Carlos Wills Ospina""]","Trámite en Plenaria","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/encargo-fiduciario-victimas-0,"Por medio del cual se modifica la ley 1448 de 2011 (ley de víctimas) en lo concerniente al pago de la indemnización administrativa y/o judicial a favor de los niños, niñas y adolescentes víctimas del conflicto armado y se dictan otras disposiciones",""
034/2022C,,"CAPACITACIÓN CONGRESISTAS","Ley Ordinaria","[""H.R.Juan Carlos Wills Ospina""]",Retirado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/capacitacion-congresistas,"Por medio del cual se promueve la capacitación parlamentaria y se dictan otras disposiciones","La presente ley tiene por objeto contribuir en la lucha y defensa de la democracia y la representación del pueblo colombiano, estableciendo un mecanismo académico que contribuya en el adecuado, correcto y eficiente papel de los Representantes a la Cámara y Senadores electos para ocupar por primera vez una curul en el Congreso de la República, capacitando y formando a los mismos en las generalidades y particularidad de su rol."
033/2022C,,"MUJERES MEDIDAS DE ATENCIÓN","Ley Ordinaria","[""H.R.Juan Carlos Wills Ospina""]",Retirado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/mujeres-medidas-de-atencion-0,"Por medio del cual se modifica y adiciona la ley 1257 de 2008 y se dictan otras disposiciones",""
032/2022C,,MUJERES,"Ley Ordinaria","[""H.R.Juan Carlos Wills Ospina""]","Trámite en Plenaria","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/mujeres,"Por medio de la cual se establece la capacitación con enfoque de género a los funcionarios que atiendan mujeres víctimas de violencias","La presente ley tiene por objeto eliminar la revictimización y la violencia institucional contra las mujeres víctimas de violencias al hacer uso de los diferentes canales institucionales para la realización de denuncias o la protección de derechos."
